objectid,stationcode,sampledate,agencycode,replicate,sampleid,benthiccollectioncomments,grabsize,percentsamplecounted,totalgrids,gridsanalyzed,gridsvolumeanalyzed,targetorganismcount,actualorganismcount,extraorganismcount,qcorganismcount,discardedorganismcount,benthiclabeffortcomments,finalid,lifestagecode,distinctcode,baresult,resqualcode,qacode,taxonomicqualifier,personnelcode_labeffort,personnelcode_results,labsampleid,locationcode,samplecomments,collectionmethodcode,effortqacode,record_origin,origin_lastupdatedate,record_publish,csci_sampleid,agencyname,collectionmethodname,originalid,created_user,created_date,last_edited_user,last_edited_date,login_email,login_agency,login_owner,login_year,login_project,submissionid,ceden_publish,sampleinfo_originalid,bmisampleid,masterid
1570000484,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Psectrotanypus,L,0,3,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000485,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Rheotanytarsus,L,0,3,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000486,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Rheotanytarsus,P,0,1,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000487,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Sanfilippodytes,A,0,3,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000488,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Sperchon,X,0,1,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000489,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Stempellinella,L,0,1,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000490,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Stenochironomus,L,0,3,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000491,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Stictotarsus,L,0,3,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000492,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Stictotarsus striatellus,A,0,13,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000493,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Tanytarsus,L,0,183,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000494,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Tanytarsus,P,0,4,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000495,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Thienemannimyia group,L,0,1,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000496,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Uvarus subtilis,A,0,2,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000497,907SRSD1x,2008-07-02T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.63,NA,12,4,NA,600,600,17,5,NA,NA,Zavrelimyia,L,0,14,=,None,None,NA,NA,15557,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07022008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000498,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Alotanypus,L,0,26,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000499,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Apedilum,L,0,10,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000500,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Atractides,X,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000501,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Brillia,L,0,2,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000502,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Callibaetis,L,0,3,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000503,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Chaetocladius,L,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000504,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Chironomus,L,0,8,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000505,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Chrysops,L,0,3,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000506,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Clinocera,L,0,3,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000507,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Coenagrionidae,L,0,5,=,None,I,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000508,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Dolichopodidae,L,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000509,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Gumaga,L,0,2,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000510,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Heleniella,L,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000511,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Hydraena,A,0,2,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000512,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Hydrochus,A,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000513,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Hydrophilidae,L,0,7,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000514,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Hydroporus,A,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000515,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Hydroptila,L,0,5,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000516,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Labrundinia,L,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000517,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Lepidostoma,L,0,3,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000518,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Micropsectra,L,0,10,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000519,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Oligochaeta,X,0,30,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000520,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Ostracoda,X,0,17,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000521,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Parametriocnemus,L,0,3,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000522,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Paratanytarsus,L,0,12,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000523,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Paratendipes,L,0,2,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000524,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Phaenopsectra,L,0,6,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000525,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Stictotarsus,A,0,47,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000526,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Tanytarsus,L,0,1,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1570000527,907SRSD1x,2008-07-09T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.27,NA,8,8,NA,600,235,0,0,NA,NA,Zavrelimyia/ Paramerina,L,0,4,=,None,None,NA,NA,15558,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_07092008_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917941,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Agabus,A,0,1,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917942,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Agabus,L,0,12,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917943,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Apedilum,L,0,1,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917944,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Archilestes,L,0,1,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917945,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Atractides,X,0,9,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917946,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Baetis tricaudatus,L,0,86,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917947,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Bezzia/ Palpomyia,L,0,69,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917948,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Brillia,L,0,4,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917949,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Caloparyphus/ Euparyphus,L,0,1,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
1569917950,907SRSD1x,2010-05-04T07:00:00Z,Southern California Coastal Water Research Project,1,NA,NA,0.99,NA,10,7,NA,600,601,22,5,NA,NA,Centroptilum,L,0,83,=,None,None,NA,NA,19403,X,NA,BMI_RWB,None,CEDEN,NA,NA,907SRSD1x_05042010_BMI_RWB_1,Southern California Coastal Water Research Project,BMI_Reach-WideBenthos,NA,NA,NA,NA,1970-01-01T08:00:00Z,NA,NA,NA,NA,NA,NA,NA,NA,NA,907SRSD1x
